Iteration,Naive Bayes,Hoeffding Tree,IELM,SGD Perceptron
16040,0.5800,0.8120,0.8040,0.9780
16041,0.5800,0.8100,0.8020,0.9780
16042,0.5800,0.8100,0.8020,0.9780
16043,0.5800,0.8100,0.8020,0.9780
16044,0.5780,0.8120,0.8020,0.9780
16045,0.5780,0.8120,0.8000,0.9780
16046,0.5780,0.8100,0.7980,0.9780
16047,0.5800,0.8080,0.7960,0.9780
16048,0.5800,0.8080,0.7960,0.9780
16049,0.5780,0.8100,0.7980,0.9780
16050,0.5800,0.8080,0.7960,0.9780
16051,0.5780,0.8080,0.7960,0.9780
16052,0.5780,0.8080,0.7960,0.9760
16053,0.5780,0.8060,0.7940,0.9760
16054,0.5760,0.8060,0.7940,0.9760
16055,0.5760,0.8040,0.7940,0.9760
16056,0.5760,0.8040,0.7940,0.9760
16057,0.5760,0.8020,0.7920,0.9760
16058,0.5760,0.8020,0.7920,0.9760
16059,0.5740,0.8040,0.7940,0.9760
16060,0.5740,0.8040,0.7940,0.9760
16061,0.5740,0.8040,0.7960,0.9760
16062,0.5720,0.8040,0.7960,0.9760
16063,0.5700,0.8060,0.7960,0.9760
16064,0.5700,0.8080,0.7980,0.9760
16065,0.5700,0.8060,0.7960,0.9760
16066,0.5700,0.8080,0.7960,0.9760
16067,0.5720,0.8060,0.7940,0.9740
16068,0.5700,0.8080,0.7940,0.9740
16069,0.5700,0.8080,0.7940,0.9740
16070,0.5720,0.8060,0.7940,0.9740
16071,0.5700,0.8060,0.7940,0.9740
16072,0.5700,0.8080,0.7940,0.9740
16073,0.5720,0.8060,0.7940,0.9740
16074,0.5720,0.8060,0.7940,0.9740
16075,0.5720,0.8040,0.7920,0.9740
16076,0.5720,0.8040,0.7940,0.9740
16077,0.5740,0.8040,0.7940,0.9740
16078,0.5740,0.8060,0.7960,0.9740
16079,0.5720,0.8080,0.7960,0.9740
16080,0.5700,0.8080,0.7960,0.9740
16081,0.5700,0.8080,0.7980,0.9740
16082,0.5720,0.8060,0.7960,0.9740
16083,0.5720,0.8060,0.7960,0.9740
16084,0.5740,0.8040,0.7960,0.9740
16085,0.5720,0.8040,0.7960,0.9740
16086,0.5700,0.8040,0.7960,0.9740
16087,0.5680,0.8040,0.7960,0.9740
16088,0.5680,0.8020,0.7940,0.9740
16089,0.5680,0.8020,0.7940,0.9740
16090,0.5660,0.8020,0.7940,0.9740
16091,0.5680,0.8000,0.7940,0.9740
16092,0.5680,0.8000,0.7940,0.9740
16093,0.5700,0.7980,0.7920,0.9740
16094,0.5680,0.7980,0.7920,0.9740
16095,0.5680,0.7980,0.7920,0.9740
16096,0.5680,0.7980,0.7940,0.9740
16097,0.5660,0.7980,0.7940,0.9740
16098,0.5660,0.7980,0.7940,0.9740
16099,0.5660,0.7980,0.7960,0.9740
16100,0.5640,0.7980,0.7960,0.9740
16101,0.5640,0.7960,0.7940,0.9740
16102,0.5620,0.7960,0.7940,0.9740
16103,0.5620,0.7940,0.7940,0.9740
16104,0.5640,0.7920,0.7920,0.9740
16105,0.5640,0.7900,0.7900,0.9740
16106,0.5640,0.7880,0.7880,0.9740
16107,0.5640,0.7880,0.7860,0.9740
16108,0.5640,0.7860,0.7840,0.9740
16109,0.5640,0.7840,0.7820,0.9740
16110,0.5660,0.7820,0.7800,0.9740
16111,0.5660,0.7820,0.7800,0.9740
16112,0.5680,0.7800,0.7800,0.9740
16113,0.5660,0.7820,0.7800,0.9740
16114,0.5640,0.7820,0.7800,0.9740
16115,0.5620,0.7820,0.7800,0.9740
16116,0.5620,0.7800,0.7780,0.9740
16117,0.5620,0.7800,0.7780,0.9740
16118,0.5600,0.7800,0.7780,0.9740
16119,0.5620,0.7780,0.7760,0.9740
16120,0.5600,0.7780,0.7760,0.9740
16121,0.5580,0.7780,0.7760,0.9740
16122,0.5580,0.7780,0.7740,0.9740
16123,0.5580,0.7780,0.7760,0.9740
16124,0.5600,0.7760,0.7740,0.9740
16125,0.5580,0.7780,0.7760,0.9740
16126,0.5580,0.7760,0.7740,0.9740
16127,0.5580,0.7740,0.7720,0.9740
16128,0.5600,0.7740,0.7720,0.9740
16129,0.5600,0.7740,0.7740,0.9740
16130,0.5600,0.7740,0.7740,0.9740
16131,0.5620,0.7720,0.7740,0.9740
16132,0.5620,0.7700,0.7720,0.9740
16133,0.5620,0.7680,0.7700,0.9740
16134,0.5640,0.7660,0.7700,0.9740
16135,0.5620,0.7660,0.7700,0.9740
16136,0.5600,0.7680,0.7700,0.9740
16137,0.5580,0.7680,0.7700,0.9740
16138,0.5600,0.7660,0.7680,0.9740
16139,0.5600,0.7640,0.7660,0.9740
16140,0.5600,0.7620,0.7640,0.9740
16141,0.5620,0.7620,0.7640,0.9740
16142,0.5640,0.7600,0.7620,0.9740
16143,0.5640,0.7580,0.7600,0.9740
16144,0.5640,0.7580,0.7600,0.9740
16145,0.5620,0.7600,0.7620,0.9740
16146,0.5640,0.7580,0.7600,0.9740
16147,0.5660,0.7560,0.7600,0.9740
16148,0.5640,0.7560,0.7600,0.9740
16149,0.5640,0.7560,0.7600,0.9740
16150,0.5660,0.7540,0.7580,0.9740
16151,0.5640,0.7540,0.7580,0.9740
16152,0.5640,0.7520,0.7560,0.9740
16153,0.5660,0.7500,0.7540,0.9740
16154,0.5660,0.7500,0.7540,0.9740
16155,0.5640,0.7500,0.7540,0.9740
16156,0.5640,0.7480,0.7520,0.9740
16157,0.5660,0.7460,0.7500,0.9740
16158,0.5680,0.7440,0.7500,0.9740
16159,0.5680,0.7440,0.7520,0.9740
16160,0.5700,0.7440,0.7520,0.9740
16161,0.5700,0.7440,0.7520,0.9740
16162,0.5720,0.7420,0.7520,0.9740
16163,0.5720,0.7400,0.7500,0.9740
16164,0.5720,0.7400,0.7500,0.9740
16165,0.5740,0.7400,0.7520,0.9740
16166,0.5740,0.7400,0.7520,0.9740
16167,0.5740,0.7400,0.7520,0.9740
16168,0.5740,0.7400,0.7520,0.9740
16169,0.5740,0.7400,0.7500,0.9740
16170,0.5760,0.7380,0.7500,0.9740
16171,0.5780,0.7360,0.7480,0.9740
16172,0.5760,0.7360,0.7480,0.9740
16173,0.5780,0.7340,0.7460,0.9740
16174,0.5780,0.7340,0.7460,0.9740
16175,0.5760,0.7340,0.7460,0.9740
16176,0.5760,0.7320,0.7440,0.9740
16177,0.5780,0.7300,0.7420,0.9740
16178,0.5780,0.7280,0.7400,0.9740
16179,0.5760,0.7280,0.7400,0.9740
16180,0.5780,0.7260,0.7380,0.9740
16181,0.5760,0.7260,0.7380,0.9740
16182,0.5760,0.7260,0.7380,0.9740
16183,0.5780,0.7240,0.7360,0.9740
16184,0.5760,0.7240,0.7360,0.9740
16185,0.5780,0.7220,0.7340,0.9740
16186,0.5780,0.7200,0.7320,0.9740
16187,0.5780,0.7180,0.7300,0.9740
16188,0.5800,0.7160,0.7280,0.9740
16189,0.5800,0.7160,0.7280,0.9740
16190,0.5820,0.7140,0.7260,0.9740
16191,0.5800,0.7140,0.7260,0.9740
16192,0.5800,0.7140,0.7260,0.9740
16193,0.5800,0.7140,0.7260,0.9740
16194,0.5800,0.7120,0.7260,0.9740
16195,0.5780,0.7120,0.7260,0.9740
16196,0.5760,0.7120,0.7260,0.9740
16197,0.5780,0.7100,0.7260,0.9740
16198,0.5780,0.7100,0.7260,0.9740
16199,0.5760,0.7100,0.7260,0.9740
16200,0.5760,0.7100,0.7260,0.9740
16201,0.5780,0.7100,0.7280,0.9740
16202,0.5800,0.7080,0.7300,0.9740
16203,0.5800,0.7080,0.7300,0.9740
16204,0.5820,0.7060,0.7280,0.9740
16205,0.5800,0.7060,0.7280,0.9740
16206,0.5800,0.7040,0.7280,0.9740
16207,0.5800,0.7040,0.7260,0.9740
16208,0.5820,0.7020,0.7240,0.9740
16209,0.5820,0.7000,0.7220,0.9740
16210,0.5820,0.7000,0.7220,0.9740
16211,0.5840,0.6980,0.7200,0.9740
16212,0.5840,0.6960,0.7180,0.9740
16213,0.5840,0.6940,0.7160,0.9740
16214,0.5840,0.6920,0.7140,0.9740
16215,0.5840,0.6900,0.7120,0.9740
16216,0.5820,0.6900,0.7120,0.9740
16217,0.5840,0.6880,0.7100,0.9740
16218,0.5860,0.6860,0.7080,0.9740
16219,0.5860,0.6860,0.7080,0.9740
16220,0.5880,0.6840,0.7060,0.9740
16221,0.5900,0.6840,0.7080,0.9740
16222,0.5900,0.6820,0.7080,0.9740
16223,0.5880,0.6820,0.7080,0.9740
16224,0.5860,0.6820,0.7080,0.9740
16225,0.5880,0.6800,0.7080,0.9740
16226,0.5860,0.6800,0.7080,0.9740
16227,0.5860,0.6800,0.7080,0.9740
16228,0.5860,0.6800,0.7080,0.9740
16229,0.5860,0.6800,0.7100,0.9740
16230,0.5860,0.6800,0.7100,0.9740
16231,0.5840,0.6820,0.7120,0.9740
16232,0.5860,0.6820,0.7120,0.9740
16233,0.5860,0.6800,0.7100,0.9740
16234,0.5860,0.6820,0.7100,0.9740
16235,0.5860,0.6820,0.7100,0.9740
16236,0.5840,0.6820,0.7100,0.9740
16237,0.5820,0.6840,0.7100,0.9740
16238,0.5800,0.6840,0.7100,0.9740
16239,0.5780,0.6840,0.7100,0.9740
16240,0.5800,0.6820,0.7100,0.9740
16241,0.5800,0.6820,0.7100,0.9740
16242,0.5800,0.6820,0.7100,0.9740
16243,0.5800,0.6820,0.7100,0.9740
16244,0.5820,0.6800,0.7080,0.9740
16245,0.5820,0.6780,0.7060,0.9740
16246,0.5800,0.6800,0.7080,0.9740
16247,0.5820,0.6780,0.7100,0.9740
16248,0.5820,0.6780,0.7100,0.9740
16249,0.5840,0.6760,0.7100,0.9740
16250,0.5860,0.6740,0.7080,0.9740
16251,0.5860,0.6740,0.7080,0.9740
16252,0.5880,0.6720,0.7080,0.9740
16253,0.5880,0.6720,0.7080,0.9740
16254,0.5860,0.6720,0.7080,0.9740
16255,0.5860,0.6700,0.7060,0.9740
16256,0.5840,0.6700,0.7060,0.9740
16257,0.5860,0.6680,0.7040,0.9740
16258,0.5860,0.6660,0.7040,0.9740
16259,0.5840,0.6660,0.7040,0.9740
16260,0.5840,0.6640,0.7020,0.9740
16261,0.5860,0.6620,0.7000,0.9740
16262,0.5860,0.6600,0.6980,0.9740
16263,0.5860,0.6600,0.7000,0.9740
16264,0.5860,0.6600,0.7020,0.9740
16265,0.5860,0.6580,0.7020,0.9740
16266,0.5840,0.6580,0.7020,0.9740
16267,0.5840,0.6580,0.7020,0.9740
16268,0.5840,0.6580,0.7020,0.9740
16269,0.5860,0.6580,0.7020,0.9740
16270,0.5840,0.6580,0.7020,0.9740
16271,0.5840,0.6580,0.7020,0.9740
16272,0.5820,0.6580,0.7020,0.9740
16273,0.5820,0.6580,0.7040,0.9740
16274,0.5800,0.6580,0.7040,0.9740
16275,0.5800,0.6580,0.7040,0.9740
16276,0.5820,0.6560,0.7020,0.9740
16277,0.5820,0.6540,0.7000,0.9740
16278,0.5840,0.6520,0.6980,0.9740
16279,0.5840,0.6520,0.6960,0.9740
16280,0.5820,0.6520,0.6960,0.9740
16281,0.5800,0.6540,0.6980,0.9740
16282,0.5820,0.6520,0.6980,0.9740
16283,0.5840,0.6520,0.7000,0.9740
16284,0.5840,0.6520,0.7020,0.9740
16285,0.5840,0.6500,0.7020,0.9740
16286,0.5820,0.6500,0.7020,0.9740
16287,0.5820,0.6480,0.7000,0.9740
16288,0.5820,0.6460,0.6980,0.9740
16289,0.5820,0.6440,0.6980,0.9740
16290,0.5800,0.6460,0.6980,0.9740
16291,0.5780,0.6460,0.6980,0.9740
16292,0.5800,0.6440,0.7000,0.9740
16293,0.5800,0.6420,0.6980,0.9740
16294,0.5800,0.6400,0.6960,0.9740
16295,0.5800,0.6400,0.6960,0.9740
16296,0.5800,0.6380,0.6960,0.9740
16297,0.5800,0.6380,0.6980,0.9740
16298,0.5800,0.6360,0.6960,0.9740
16299,0.5800,0.6360,0.6960,0.9740
16300,0.5780,0.6360,0.6960,0.9740
16301,0.5780,0.6360,0.6980,0.9740
16302,0.5780,0.6340,0.6960,0.9740
16303,0.5800,0.6320,0.6960,0.9740
16304,0.5800,0.6320,0.6960,0.9740
16305,0.5800,0.6320,0.6960,0.9740
16306,0.5820,0.6300,0.6960,0.9740
16307,0.5820,0.6280,0.6940,0.9740
16308,0.5820,0.6280,0.6920,0.9740
16309,0.5800,0.6280,0.6920,0.9740
16310,0.5780,0.6280,0.6920,0.9740
16311,0.5780,0.6260,0.6900,0.9740
16312,0.5780,0.6240,0.6880,0.9740
16313,0.5780,0.6240,0.6880,0.9740
16314,0.5780,0.6240,0.6860,0.9740
16315,0.5760,0.6240,0.6860,0.9740
16316,0.5780,0.6220,0.6860,0.9740
16317,0.5800,0.6200,0.6860,0.9740
16318,0.5780,0.6200,0.6860,0.9740
16319,0.5780,0.6180,0.6840,0.9740
16320,0.5760,0.6200,0.6840,0.9740
16321,0.5780,0.6180,0.6820,0.9740
16322,0.5760,0.6180,0.6820,0.9740
16323,0.5780,0.6160,0.6820,0.9740
16324,0.5760,0.6180,0.6840,0.9740
16325,0.5740,0.6180,0.6840,0.9740
16326,0.5720,0.6180,0.6840,0.9740
16327,0.5700,0.6200,0.6860,0.9740
16328,0.5700,0.6200,0.6860,0.9740
16329,0.5700,0.6200,0.6880,0.9740
16330,0.5720,0.6180,0.6860,0.9740
16331,0.5720,0.6160,0.6840,0.9740
16332,0.5720,0.6160,0.6840,0.9740
16333,0.5700,0.6160,0.6840,0.9740
16334,0.5680,0.6160,0.6840,0.9740
16335,0.5700,0.6140,0.6840,0.9740
16336,0.5700,0.6120,0.6820,0.9740
16337,0.5680,0.6120,0.6820,0.9740
16338,0.5700,0.6100,0.6800,0.9740
16339,0.5700,0.6120,0.6800,0.9740
16340,0.5720,0.6120,0.6820,0.9740
16341,0.5720,0.6100,0.6800,0.9740
16342,0.5720,0.6100,0.6820,0.9740
16343,0.5740,0.6100,0.6820,0.9740
16344,0.5740,0.6100,0.6820,0.9740
16345,0.5720,0.6120,0.6820,0.9740
16346,0.5720,0.6120,0.6820,0.9740
16347,0.5720,0.6100,0.6800,0.9740
16348,0.5700,0.6120,0.6800,0.9740
16349,0.5720,0.6100,0.6780,0.9740
16350,0.5720,0.6080,0.6780,0.9740
16351,0.5720,0.6080,0.6780,0.9740
16352,0.5700,0.6080,0.6780,0.9740
16353,0.5680,0.6080,0.6780,0.9740
16354,0.5700,0.6060,0.6760,0.9740
16355,0.5720,0.6040,0.6760,0.9740
16356,0.5700,0.6040,0.6760,0.9740
16357,0.5680,0.6040,0.6760,0.9740
16358,0.5680,0.6020,0.6740,0.9740
16359,0.5700,0.6020,0.6740,0.9740
16360,0.5700,0.6020,0.6740,0.9740
16361,0.5700,0.6020,0.6760,0.9740
16362,0.5720,0.6000,0.6760,0.9740
16363,0.5740,0.5980,0.6760,0.9740
16364,0.5740,0.5980,0.6760,0.9740
16365,0.5740,0.5960,0.6740,0.9740
16366,0.5740,0.5940,0.6740,0.9740
16367,0.5740,0.5920,0.6720,0.9740
16368,0.5760,0.5900,0.6720,0.9740
16369,0.5780,0.5880,0.6700,0.9740
16370,0.5760,0.5880,0.6700,0.9740
16371,0.5760,0.5860,0.6680,0.9740
16372,0.5760,0.5860,0.6680,0.9740
16373,0.5760,0.5860,0.6680,0.9740
16374,0.5760,0.5860,0.6680,0.9740
16375,0.5740,0.5860,0.6680,0.9740
16376,0.5740,0.5840,0.6660,0.9740
16377,0.5740,0.5840,0.6660,0.9740
16378,0.5760,0.5820,0.6660,0.9740
16379,0.5760,0.5820,0.6660,0.9740
16380,0.5760,0.5820,0.6660,0.9740
16381,0.5780,0.5820,0.6660,0.9740
16382,0.5780,0.5840,0.6680,0.9740
16383,0.5780,0.5840,0.6680,0.9740
16384,0.5760,0.5840,0.6680,0.9740
16385,0.5780,0.5840,0.6680,0.9740
16386,0.5760,0.5840,0.6680,0.9740
16387,0.5760,0.5840,0.6680,0.9740
16388,0.5780,0.5840,0.6680,0.9740
16389,0.5760,0.5840,0.6680,0.9740
16390,0.5760,0.5840,0.6660,0.9740
16391,0.5760,0.5860,0.6680,0.9740
16392,0.5780,0.5840,0.6680,0.9740
16393,0.5780,0.5840,0.6680,0.9740
16394,0.5780,0.5840,0.6680,0.9740
16395,0.5780,0.5820,0.6680,0.9740
16396,0.5780,0.5800,0.6660,0.9740
16397,0.5800,0.5800,0.6660,0.9740
16398,0.5800,0.5800,0.6660,0.9740
16399,0.5800,0.5800,0.6660,0.9740
16400,0.5780,0.5820,0.6660,0.9740
16401,0.5780,0.5820,0.6660,0.9720
16402,0.5800,0.5820,0.6660,0.9720
16403,0.5780,0.5820,0.6660,0.9720
16404,0.5780,0.5800,0.6640,0.9720
16405,0.5780,0.5800,0.6640,0.9720
16406,0.5780,0.5800,0.6640,0.9720
16407,0.5760,0.5800,0.6640,0.9720
16408,0.5740,0.5800,0.6640,0.9720
16409,0.5760,0.5780,0.6620,0.9700
16410,0.5760,0.5760,0.6600,0.9700
16411,0.5760,0.5760,0.6600,0.9700
16412,0.5780,0.5740,0.6600,0.9700
16413,0.5780,0.5720,0.6580,0.9700
16414,0.5760,0.5720,0.6580,0.9700
16415,0.5760,0.5700,0.6560,0.9700
16416,0.5740,0.5700,0.6560,0.9700
16417,0.5740,0.5680,0.6560,0.9700
16418,0.5740,0.5680,0.6560,0.9700
16419,0.5720,0.5680,0.6560,0.9700
16420,0.5700,0.5680,0.6560,0.9700
16421,0.5720,0.5660,0.6560,0.9700
16422,0.5740,0.5640,0.6540,0.9700
16423,0.5740,0.5640,0.6540,0.9700
16424,0.5720,0.5640,0.6540,0.9700
16425,0.5720,0.5620,0.6540,0.9700
16426,0.5700,0.5620,0.6540,0.9700
16427,0.5720,0.5600,0.6520,0.9700
16428,0.5700,0.5600,0.6520,0.9700
16429,0.5700,0.5600,0.6520,0.9700
16430,0.5720,0.5580,0.6500,0.9700
16431,0.5700,0.5580,0.6500,0.9700
16432,0.5680,0.5580,0.6500,0.9700
16433,0.5660,0.5580,0.6500,0.9700
16434,0.5640,0.5580,0.6500,0.9700
16435,0.5640,0.5580,0.6500,0.9700
16436,0.5660,0.5580,0.6500,0.9700
16437,0.5640,0.5580,0.6500,0.9700
16438,0.5640,0.5580,0.6500,0.9700
16439,0.5660,0.5560,0.6480,0.9700
16440,0.5660,0.5560,0.6460,0.9700
16441,0.5660,0.5560,0.6440,0.9700
16442,0.5640,0.5560,0.6440,0.9700
16443,0.5660,0.5540,0.6440,0.9700
16444,0.5680,0.5520,0.6440,0.9700
16445,0.5660,0.5520,0.6440,0.9700
16446,0.5680,0.5500,0.6420,0.9700
16447,0.5660,0.5500,0.6420,0.9700
16448,0.5660,0.5480,0.6400,0.9700
16449,0.5640,0.5480,0.6400,0.9700
16450,0.5620,0.5500,0.6400,0.9700
16451,0.5640,0.5480,0.6380,0.9700
16452,0.5620,0.5480,0.6380,0.9700
16453,0.5620,0.5480,0.6380,0.9700
16454,0.5640,0.5460,0.6360,0.9700
16455,0.5660,0.5440,0.6340,0.9700
16456,0.5680,0.5440,0.6340,0.9700
16457,0.5660,0.5460,0.6340,0.9700
16458,0.5640,0.5480,0.6340,0.9700
16459,0.5620,0.5480,0.6340,0.9700
16460,0.5600,0.5480,0.6340,0.9700
16461,0.5600,0.5480,0.6340,0.9700
16462,0.5580,0.5480,0.6340,0.9700
16463,0.5580,0.5460,0.6320,0.9700
16464,0.5600,0.5440,0.6300,0.9700
16465,0.5620,0.5420,0.6280,0.9700
16466,0.5620,0.5420,0.6280,0.9700
16467,0.5600,0.5440,0.6280,0.9700
16468,0.5600,0.5440,0.6280,0.9700
16469,0.5580,0.5460,0.6300,0.9700
16470,0.5600,0.5460,0.6300,0.9700
16471,0.5600,0.5460,0.6280,0.9700
16472,0.5580,0.5460,0.6280,0.9700
16473,0.5580,0.5460,0.6300,0.9720
16474,0.5600,0.5440,0.6280,0.9720
16475,0.5600,0.5440,0.6280,0.9720
16476,0.5600,0.5440,0.6280,0.9720
16477,0.5580,0.5460,0.6300,0.9720
16478,0.5600,0.5440,0.6280,0.9720
16479,0.5620,0.5420,0.6260,0.9720
16480,0.5620,0.5420,0.6260,0.9720
16481,0.5620,0.5420,0.6260,0.9740
16482,0.5620,0.5420,0.6260,0.9740
16483,0.5600,0.5440,0.6280,0.9740
16484,0.5580,0.5460,0.6300,0.9740
16485,0.5580,0.5460,0.6300,0.9740
16486,0.5560,0.5480,0.6320,0.9740
16487,0.5560,0.5480,0.6320,0.9740
16488,0.5560,0.5480,0.6320,0.9760
16489,0.5540,0.5500,0.6340,0.9760
16490,0.5540,0.5500,0.6340,0.9760
16491,0.5540,0.5500,0.6340,0.9760
16492,0.5540,0.5500,0.6340,0.9760
16493,0.5540,0.5500,0.6340,0.9760
16494,0.5540,0.5520,0.6340,0.9760
16495,0.5540,0.5500,0.6320,0.9760
16496,0.5560,0.5480,0.6300,0.9780
16497,0.5560,0.5480,0.6280,0.9780
16498,0.5580,0.5460,0.6260,0.9780
16499,0.5580,0.5460,0.6260,0.9780
16500,0.5580,0.5440,0.6240,0.9780
16501,0.5580,0.5460,0.6260,0.9800
16502,0.5580,0.5460,0.6260,0.9800
16503,0.5580,0.5460,0.6260,0.9800
16504,0.5580,0.5460,0.6260,0.9800
16505,0.5580,0.5460,0.6280,0.9800
16506,0.5580,0.5460,0.6280,0.9820
16507,0.5560,0.5480,0.6300,0.9820
16508,0.5560,0.5500,0.6320,0.9820
16509,0.5580,0.5480,0.6300,0.9820
16510,0.5600,0.5460,0.6300,0.9820
16511,0.5600,0.5460,0.6300,0.9820
16512,0.5620,0.5440,0.6280,0.9820
16513,0.5640,0.5420,0.6280,0.9820
16514,0.5640,0.5420,0.6300,0.9840
16515,0.5620,0.5440,0.6320,0.9840
16516,0.5620,0.5440,0.6320,0.9840
16517,0.5620,0.5440,0.6320,0.9840
16518,0.5620,0.5440,0.6320,0.9840
16519,0.5620,0.5440,0.6320,0.9860
16520,0.5640,0.5420,0.6300,0.9860
16521,0.5620,0.5440,0.6320,0.9860
16522,0.5620,0.5440,0.6320,0.9860
16523,0.5600,0.5460,0.6340,0.9880
16524,0.5600,0.5460,0.6340,0.9880
16525,0.5600,0.5460,0.6340,0.9880
16526,0.5600,0.5460,0.6340,0.9880
16527,0.5600,0.5460,0.6340,0.9880
16528,0.5600,0.5460,0.6340,0.9880
16529,0.5620,0.5440,0.6320,0.9880
16530,0.5600,0.5460,0.6340,0.9880
16531,0.5600,0.5460,0.6340,0.9880
16532,0.5600,0.5460,0.6340,0.9880
16533,0.5600,0.5480,0.6360,0.9880
16534,0.5620,0.5460,0.6360,0.9900
16535,0.5620,0.5460,0.6360,0.9900
16536,0.5620,0.5460,0.6340,0.9900
16537,0.5620,0.5440,0.6340,0.9900
16538,0.5620,0.5440,0.6340,0.9900
16539,0.5620,0.5440,0.6340,0.9920
16540,0.5600,0.5460,0.6360,0.9920
16541,0.5580,0.5480,0.6380,0.9920
16542,0.5600,0.5460,0.6360,0.9920
16543,0.5600,0.5460,0.6360,0.9920
16544,0.5620,0.5460,0.6360,0.9920
16545,0.5600,0.5480,0.6380,0.9920
16546,0.5600,0.5480,0.6380,0.9920
16547,0.5600,0.5480,0.6380,0.9920
16548,0.5580,0.5500,0.6400,0.9920
16549,0.5580,0.5500,0.6400,0.9920
16550,0.5560,0.5520,0.6420,0.9920
16551,0.5560,0.5520,0.6420,0.9920
16552,0.5560,0.5520,0.6420,0.9940
16553,0.5560,0.5520,0.6420,0.9940
16554,0.5580,0.5500,0.6400,0.9940
16555,0.5560,0.5520,0.6400,0.9940
16556,0.5560,0.5520,0.6400,0.9940
16557,0.5540,0.5540,0.6420,0.9940
16558,0.5540,0.5540,0.6420,0.9940
16559,0.5560,0.5520,0.6400,0.9940
16560,0.5560,0.5500,0.6380,0.9940
16561,0.5580,0.5500,0.6380,0.9940
16562,0.5580,0.5500,0.6380,0.9940
16563,0.5600,0.5480,0.6380,0.9940
16564,0.5600,0.5460,0.6360,0.9940
16565,0.5600,0.5460,0.6380,0.9940
16566,0.5600,0.5440,0.6360,0.9940
16567,0.5600,0.5440,0.6380,0.9960
16568,0.5600,0.5440,0.6380,0.9960
16569,0.5600,0.5440,0.6380,0.9960
16570,0.5600,0.5440,0.6380,0.9960
16571,0.5620,0.5420,0.6360,0.9960
16572,0.5620,0.5400,0.6360,0.9960
16573,0.5600,0.5420,0.6360,0.9960
16574,0.5620,0.5400,0.6360,0.9960
16575,0.5600,0.5420,0.6380,0.9960
16576,0.5620,0.5400,0.6360,0.9960
16577,0.5600,0.5400,0.6360,0.9960
16578,0.5580,0.5400,0.6360,0.9960
16579,0.5580,0.5400,0.6360,0.9960
16580,0.5600,0.5380,0.6340,0.9960
16581,0.5620,0.5360,0.6320,0.9960
16582,0.5600,0.5380,0.6340,0.9960
16583,0.5620,0.5360,0.6320,0.9960
16584,0.5620,0.5380,0.6320,0.9960
16585,0.5620,0.5380,0.6320,0.9960
16586,0.5640,0.5360,0.6300,0.9960
16587,0.5660,0.5340,0.6280,0.9960
16588,0.5660,0.5340,0.6280,0.9960
16589,0.5680,0.5320,0.6260,0.9960
16590,0.5680,0.5320,0.6260,0.9960
16591,0.5680,0.5320,0.6260,0.9960
16592,0.5680,0.5320,0.6260,0.9960
16593,0.5680,0.5320,0.6260,0.9960
16594,0.5700,0.5300,0.6260,0.9960
16595,0.5700,0.5300,0.6260,0.9960
16596,0.5680,0.5320,0.6260,0.9960
16597,0.5680,0.5320,0.6260,0.9960
16598,0.5660,0.5320,0.6260,0.9960
16599,0.5660,0.5320,0.6260,0.9960
16600,0.5660,0.5320,0.6260,0.9960
16601,0.5640,0.5340,0.6280,0.9960
16602,0.5640,0.5340,0.6280,0.9960
16603,0.5620,0.5360,0.6280,0.9960
16604,0.5620,0.5360,0.6280,0.9960
16605,0.5620,0.5360,0.6280,0.9960
16606,0.5620,0.5360,0.6280,0.9960
16607,0.5600,0.5380,0.6300,0.9960
16608,0.5600,0.5380,0.6300,0.9960
16609,0.5600,0.5380,0.6300,0.9960
16610,0.5600,0.5380,0.6300,0.9960
16611,0.5620,0.5360,0.6280,0.9960
16612,0.5620,0.5360,0.6300,0.9960
16613,0.5640,0.5340,0.6280,0.9960
16614,0.5640,0.5340,0.6280,0.9960
16615,0.5640,0.5340,0.6280,0.9960
16616,0.5620,0.5360,0.6300,0.9960
16617,0.5620,0.5360,0.6300,0.9960
16618,0.5640,0.5340,0.6280,0.9960
16619,0.5620,0.5360,0.6300,0.9960
16620,0.5640,0.5360,0.6300,0.9960
16621,0.5640,0.5360,0.6300,0.9960
16622,0.5640,0.5360,0.6300,0.9960
16623,0.5660,0.5340,0.6280,0.9960
16624,0.5640,0.5360,0.6300,0.9960
16625,0.5640,0.5360,0.6300,0.9960
16626,0.5620,0.5380,0.6320,0.9960
16627,0.5620,0.5380,0.6320,0.9960
16628,0.5620,0.5360,0.6300,0.9960
16629,0.5620,0.5360,0.6300,0.9960
16630,0.5640,0.5340,0.6280,0.9960
16631,0.5640,0.5340,0.6280,0.9960
16632,0.5620,0.5360,0.6300,0.9960
16633,0.5620,0.5360,0.6300,0.9960
16634,0.5620,0.5360,0.6280,0.9960
16635,0.5620,0.5360,0.6280,0.9960
16636,0.5620,0.5360,0.6280,0.9960
16637,0.5640,0.5340,0.6260,0.9960
16638,0.5620,0.5360,0.6280,0.9960
16639,0.5600,0.5380,0.6300,0.9960
16640,0.5580,0.5400,0.6320,0.9960
16641,0.5580,0.5380,0.6300,0.9960
16642,0.5560,0.5400,0.6320,0.9960
16643,0.5560,0.5400,0.6340,0.9960
16644,0.5540,0.5420,0.6360,0.9960
16645,0.5560,0.5400,0.6340,0.9960
16646,0.5540,0.5420,0.6360,0.9960
