Iteration,Naive Bayes,Hoeffding Tree,IELM,SGD Perceptron
15621,0.9960,1.0000,0.9960,1.0000
15622,0.9960,1.0000,0.9960,1.0000
15623,0.9960,1.0000,0.9960,1.0000
15624,0.9960,1.0000,0.9960,1.0000
15625,0.9960,1.0000,0.9960,1.0000
15626,0.9960,1.0000,0.9960,1.0000
15627,0.9960,1.0000,0.9960,1.0000
15628,0.9960,1.0000,0.9960,1.0000
15629,0.9960,1.0000,0.9960,1.0000
15630,0.9960,1.0000,0.9960,1.0000
15631,0.9960,1.0000,0.9960,1.0000
15632,0.9960,1.0000,0.9960,1.0000
15633,0.9960,1.0000,0.9960,1.0000
15634,0.9960,1.0000,0.9960,1.0000
15635,0.9960,1.0000,0.9960,1.0000
15636,0.9960,1.0000,0.9960,1.0000
15637,0.9960,1.0000,0.9960,1.0000
15638,0.9960,1.0000,0.9960,1.0000
15639,0.9960,1.0000,0.9960,1.0000
15640,0.9960,1.0000,0.9960,1.0000
15641,0.9960,1.0000,0.9960,1.0000
15642,0.9960,1.0000,0.9960,1.0000
15643,0.9960,1.0000,0.9960,1.0000
15644,0.9960,1.0000,0.9960,1.0000
15645,0.9960,1.0000,0.9960,1.0000
15646,0.9960,1.0000,0.9960,1.0000
15647,0.9960,1.0000,0.9960,1.0000
15648,0.9960,1.0000,0.9960,1.0000
15649,0.9960,1.0000,0.9960,1.0000
15650,0.9960,1.0000,0.9960,1.0000
15651,0.9960,1.0000,0.9960,1.0000
15652,0.9960,1.0000,0.9960,1.0000
15653,0.9960,1.0000,0.9960,1.0000
15654,0.9960,1.0000,0.9960,1.0000
15655,0.9960,1.0000,0.9960,1.0000
15656,0.9960,1.0000,0.9960,1.0000
15657,0.9960,1.0000,0.9960,1.0000
15658,0.9960,1.0000,0.9960,1.0000
15659,0.9960,1.0000,0.9960,1.0000
15660,0.9960,1.0000,0.9960,1.0000
15661,0.9960,1.0000,0.9960,1.0000
15662,0.9960,1.0000,0.9960,1.0000
15663,0.9960,1.0000,0.9960,1.0000
15664,0.9960,1.0000,0.9960,1.0000
15665,0.9960,1.0000,0.9960,1.0000
15666,0.9960,1.0000,0.9960,1.0000
15667,0.9960,1.0000,0.9960,1.0000
15668,0.9960,1.0000,0.9960,1.0000
15669,0.9960,1.0000,0.9960,1.0000
15670,0.9960,1.0000,0.9960,1.0000
15671,0.9960,1.0000,0.9960,1.0000
15672,0.9960,1.0000,0.9960,1.0000
15673,0.9960,1.0000,0.9960,1.0000
15674,0.9960,1.0000,0.9960,1.0000
15675,0.9960,1.0000,0.9960,1.0000
15676,0.9960,1.0000,0.9960,1.0000
15677,0.9960,1.0000,0.9960,1.0000
15678,0.9960,1.0000,0.9960,1.0000
15679,0.9960,1.0000,0.9960,1.0000
15680,0.9960,1.0000,0.9960,1.0000
15681,0.9960,1.0000,0.9960,1.0000
15682,0.9960,1.0000,0.9960,1.0000
15683,0.9960,1.0000,0.9960,1.0000
15684,0.9960,1.0000,0.9960,1.0000
15685,0.9960,1.0000,0.9960,1.0000
15686,0.9960,1.0000,0.9960,1.0000
15687,0.9960,1.0000,0.9960,1.0000
15688,0.9960,1.0000,0.9960,1.0000
15689,0.9960,1.0000,0.9960,1.0000
15690,0.9960,1.0000,0.9960,1.0000
15691,0.9960,1.0000,0.9960,1.0000
15692,0.9960,1.0000,0.9960,1.0000
15693,0.9960,1.0000,0.9960,1.0000
15694,0.9960,1.0000,0.9960,1.0000
15695,0.9960,1.0000,0.9960,1.0000
15696,0.9960,1.0000,0.9960,1.0000
15697,0.9960,1.0000,0.9960,1.0000
15698,0.9960,1.0000,0.9960,1.0000
15699,0.9960,1.0000,0.9960,1.0000
15700,0.9960,1.0000,0.9960,1.0000
15701,0.9960,1.0000,0.9960,1.0000
15702,0.9960,1.0000,0.9960,1.0000
15703,0.9960,1.0000,0.9960,1.0000
15704,0.9960,1.0000,0.9960,1.0000
15705,0.9960,1.0000,0.9960,1.0000
15706,0.9960,1.0000,0.9960,1.0000
15707,0.9960,1.0000,0.9960,1.0000
15708,0.9960,1.0000,0.9960,1.0000
15709,0.9960,1.0000,0.9960,1.0000
15710,0.9960,1.0000,0.9960,1.0000
15711,0.9960,1.0000,0.9960,1.0000
15712,0.9960,1.0000,0.9960,1.0000
15713,0.9960,1.0000,0.9960,1.0000
15714,0.9960,1.0000,0.9960,1.0000
15715,0.9960,1.0000,0.9960,1.0000
15716,0.9960,1.0000,0.9960,1.0000
15717,0.9960,1.0000,0.9960,1.0000
15718,0.9960,1.0000,0.9960,1.0000
15719,0.9960,1.0000,0.9960,1.0000
15720,0.9960,1.0000,0.9960,1.0000
15721,0.9960,1.0000,0.9960,1.0000
15722,0.9960,1.0000,0.9960,1.0000
15723,0.9960,1.0000,0.9960,1.0000
15724,0.9960,1.0000,0.9960,1.0000
15725,0.9960,1.0000,0.9960,1.0000
15726,0.9960,1.0000,0.9960,1.0000
15727,0.9960,1.0000,0.9960,1.0000
15728,0.9960,1.0000,0.9960,1.0000
15729,0.9960,1.0000,0.9960,1.0000
15730,0.9960,1.0000,0.9960,1.0000
15731,0.9960,1.0000,0.9960,1.0000
15732,0.9960,1.0000,0.9960,1.0000
15733,0.9960,1.0000,0.9960,1.0000
15734,0.9960,1.0000,0.9960,1.0000
15735,0.9960,1.0000,0.9960,1.0000
15736,0.9960,1.0000,0.9960,1.0000
15737,0.9960,1.0000,0.9960,1.0000
15738,0.9960,1.0000,0.9960,1.0000
15739,0.9960,1.0000,0.9960,1.0000
15740,0.9960,1.0000,0.9960,1.0000
15741,0.9960,1.0000,0.9960,1.0000
15742,0.9960,1.0000,0.9960,1.0000
15743,0.9960,1.0000,0.9960,1.0000
15744,0.9960,1.0000,0.9960,1.0000
15745,0.9960,1.0000,0.9960,1.0000
15746,0.9960,1.0000,0.9960,1.0000
15747,0.9960,1.0000,0.9960,1.0000
15748,0.9960,1.0000,0.9960,1.0000
15749,0.9960,1.0000,0.9960,1.0000
15750,0.9960,1.0000,0.9960,1.0000
15751,0.9960,1.0000,0.9960,1.0000
15752,0.9960,1.0000,0.9960,1.0000
15753,0.9960,1.0000,0.9960,1.0000
15754,0.9960,1.0000,0.9960,1.0000
15755,0.9960,1.0000,0.9960,1.0000
15756,0.9960,1.0000,0.9960,1.0000
15757,0.9960,1.0000,0.9960,1.0000
15758,0.9960,1.0000,0.9960,1.0000
15759,0.9960,1.0000,0.9960,1.0000
15760,0.9960,1.0000,0.9960,1.0000
15761,0.9960,1.0000,0.9960,1.0000
15762,0.9960,1.0000,0.9960,1.0000
15763,0.9960,1.0000,0.9960,1.0000
15764,0.9960,1.0000,0.9960,1.0000
15765,0.9960,1.0000,0.9960,1.0000
15766,0.9960,1.0000,0.9960,1.0000
15767,0.9960,1.0000,0.9960,1.0000
15768,0.9960,1.0000,0.9960,1.0000
15769,0.9960,1.0000,0.9960,1.0000
15770,0.9960,1.0000,0.9960,1.0000
15771,0.9960,1.0000,0.9960,1.0000
15772,0.9960,1.0000,0.9960,1.0000
15773,0.9960,1.0000,0.9960,1.0000
15774,0.9960,1.0000,0.9960,1.0000
15775,0.9960,1.0000,0.9960,1.0000
15776,0.9960,1.0000,0.9960,1.0000
15777,0.9960,1.0000,0.9960,1.0000
15778,0.9960,1.0000,0.9960,1.0000
15779,0.9960,1.0000,0.9960,1.0000
15780,0.9960,1.0000,0.9960,1.0000
15781,0.9960,1.0000,0.9960,1.0000
15782,0.9980,1.0000,0.9980,1.0000
15783,0.9980,1.0000,0.9980,1.0000
15784,0.9980,1.0000,0.9980,1.0000
15785,0.9980,1.0000,0.9980,1.0000
15786,0.9980,1.0000,0.9980,1.0000
15787,0.9980,1.0000,0.9980,1.0000
15788,0.9980,1.0000,0.9980,1.0000
15789,0.9980,1.0000,0.9980,1.0000
15790,0.9980,1.0000,0.9980,1.0000
15791,0.9980,1.0000,0.9980,1.0000
15792,0.9980,1.0000,0.9980,1.0000
15793,0.9980,1.0000,0.9980,1.0000
15794,0.9980,1.0000,0.9980,1.0000
15795,0.9980,1.0000,0.9980,1.0000
15796,0.9980,1.0000,0.9980,1.0000
15797,0.9980,1.0000,0.9980,1.0000
15798,0.9980,1.0000,0.9980,1.0000
15799,0.9980,1.0000,0.9980,1.0000
15800,0.9980,1.0000,0.9980,1.0000
15801,0.9980,1.0000,0.9980,1.0000
15802,0.9980,1.0000,0.9980,1.0000
15803,0.9980,1.0000,0.9980,1.0000
15804,0.9980,1.0000,0.9980,1.0000
15805,0.9980,1.0000,0.9980,1.0000
15806,0.9980,1.0000,0.9980,1.0000
15807,0.9980,1.0000,0.9980,1.0000
15808,0.9980,1.0000,0.9980,1.0000
15809,0.9980,1.0000,0.9980,1.0000
15810,0.9980,1.0000,0.9980,1.0000
15811,0.9980,1.0000,0.9980,1.0000
15812,0.9980,1.0000,0.9980,1.0000
15813,0.9980,1.0000,0.9980,1.0000
15814,0.9980,1.0000,0.9980,1.0000
15815,0.9980,1.0000,0.9980,1.0000
15816,0.9980,1.0000,0.9980,1.0000
15817,0.9980,1.0000,0.9980,1.0000
15818,0.9980,1.0000,0.9980,1.0000
15819,0.9980,1.0000,0.9980,1.0000
15820,0.9980,1.0000,0.9980,1.0000
15821,0.9980,1.0000,0.9980,1.0000
15822,0.9980,1.0000,0.9980,1.0000
15823,0.9980,1.0000,0.9980,1.0000
15824,0.9980,1.0000,0.9980,1.0000
15825,0.9980,1.0000,0.9980,1.0000
15826,0.9980,1.0000,0.9980,1.0000
15827,0.9980,1.0000,0.9980,1.0000
15828,0.9980,1.0000,0.9980,1.0000
15829,0.9980,1.0000,0.9980,1.0000
15830,0.9980,1.0000,0.9980,1.0000
15831,0.9980,1.0000,0.9980,1.0000
15832,0.9980,1.0000,0.9980,1.0000
15833,0.9980,1.0000,0.9980,0.9980
15834,0.9980,1.0000,0.9980,0.9980
15835,0.9980,1.0000,0.9980,0.9980
15836,0.9980,1.0000,0.9980,0.9980
15837,0.9980,1.0000,0.9980,0.9980
15838,0.9980,1.0000,0.9980,0.9980
15839,0.9980,1.0000,0.9980,0.9980
15840,0.9980,1.0000,0.9980,0.9980
15841,0.9980,1.0000,0.9980,0.9980
15842,0.9980,1.0000,0.9980,0.9980
15843,0.9980,1.0000,0.9980,0.9980
15844,0.9980,1.0000,0.9980,0.9980
15845,0.9980,1.0000,0.9980,0.9980
15846,0.9980,1.0000,0.9980,0.9980
15847,0.9980,1.0000,0.9980,0.9980
15848,0.9980,1.0000,0.9980,0.9980
15849,0.9980,1.0000,0.9980,0.9980
15850,0.9980,1.0000,0.9980,0.9980
15851,0.9980,1.0000,0.9980,0.9980
15852,0.9980,1.0000,0.9980,0.9980
15853,0.9980,1.0000,0.9980,0.9980
15854,0.9980,1.0000,0.9980,0.9980
15855,0.9980,1.0000,0.9980,0.9980
15856,0.9980,1.0000,0.9980,0.9980
15857,0.9980,1.0000,0.9980,0.9980
15858,0.9980,1.0000,0.9980,0.9980
15859,0.9980,1.0000,0.9980,0.9980
15860,0.9980,1.0000,0.9980,0.9980
15861,0.9980,1.0000,0.9980,0.9980
15862,0.9980,1.0000,0.9980,0.9980
15863,0.9980,1.0000,0.9980,0.9980
15864,0.9980,1.0000,0.9980,0.9980
15865,0.9980,1.0000,0.9980,0.9980
15866,0.9980,1.0000,0.9980,0.9980
15867,0.9980,1.0000,0.9980,0.9980
15868,0.9980,1.0000,0.9980,0.9980
15869,0.9980,1.0000,0.9980,0.9980
15870,0.9980,1.0000,0.9980,0.9980
15871,0.9980,1.0000,0.9980,0.9980
15872,0.9980,1.0000,0.9980,0.9980
15873,0.9980,1.0000,0.9980,0.9980
15874,0.9980,1.0000,0.9980,0.9980
15875,0.9980,1.0000,0.9980,0.9980
15876,0.9980,1.0000,0.9980,0.9980
15877,0.9980,1.0000,0.9980,0.9980
15878,0.9980,1.0000,0.9980,0.9980
15879,0.9980,1.0000,0.9980,0.9980
15880,0.9980,1.0000,0.9980,0.9980
15881,0.9980,1.0000,0.9980,0.9980
15882,0.9980,1.0000,0.9980,0.9980
15883,0.9980,1.0000,0.9980,0.9980
15884,0.9980,1.0000,0.9980,0.9980
15885,0.9980,1.0000,0.9980,0.9980
15886,0.9980,1.0000,0.9980,0.9980
15887,0.9980,1.0000,0.9980,0.9980
15888,0.9980,1.0000,0.9980,0.9980
15889,0.9980,1.0000,0.9980,0.9980
15890,0.9980,1.0000,0.9980,0.9980
15891,0.9980,1.0000,0.9980,0.9980
15892,0.9980,1.0000,0.9980,0.9980
15893,0.9980,1.0000,0.9980,0.9980
15894,0.9980,1.0000,0.9980,0.9980
15895,0.9980,1.0000,0.9980,0.9980
15896,0.9980,1.0000,0.9980,0.9980
15897,0.9980,1.0000,0.9980,0.9980
15898,0.9980,1.0000,0.9980,0.9980
15899,0.9980,1.0000,0.9980,0.9980
15900,0.9980,1.0000,0.9980,0.9980
15901,0.9980,1.0000,0.9980,0.9980
15902,0.9980,1.0000,0.9980,0.9980
15903,0.9980,1.0000,0.9980,0.9980
15904,0.9980,1.0000,0.9980,0.9980
15905,0.9980,1.0000,0.9980,0.9980
15906,0.9980,1.0000,0.9980,0.9980
15907,0.9980,1.0000,0.9980,0.9980
15908,0.9980,1.0000,0.9980,0.9980
15909,0.9980,1.0000,0.9980,0.9980
15910,0.9980,1.0000,0.9980,0.9980
15911,0.9980,1.0000,0.9980,0.9980
15912,0.9980,1.0000,0.9980,0.9980
15913,0.9980,1.0000,0.9980,0.9980
15914,0.9980,1.0000,0.9980,0.9980
15915,0.9980,1.0000,0.9980,0.9980
15916,0.9980,1.0000,0.9980,0.9980
15917,0.9980,1.0000,0.9980,0.9980
15918,0.9980,1.0000,0.9980,0.9980
15919,0.9980,1.0000,0.9980,0.9980
15920,0.9980,1.0000,0.9980,0.9980
15921,0.9980,1.0000,0.9980,0.9980
15922,0.9980,1.0000,0.9980,0.9980
15923,0.9980,1.0000,0.9980,0.9980
15924,0.9980,1.0000,0.9980,0.9980
15925,0.9980,1.0000,0.9980,0.9980
15926,0.9980,1.0000,0.9980,0.9980
15927,0.9980,1.0000,0.9980,0.9980
15928,0.9980,1.0000,0.9980,0.9980
15929,0.9980,1.0000,0.9980,0.9980
15930,0.9980,1.0000,0.9980,0.9980
15931,0.9980,1.0000,0.9980,0.9980
15932,0.9980,1.0000,0.9980,0.9980
15933,0.9980,1.0000,0.9980,0.9980
15934,0.9980,1.0000,0.9980,0.9980
15935,0.9980,1.0000,0.9980,0.9980
15936,0.9980,1.0000,0.9980,0.9980
15937,0.9980,1.0000,0.9980,0.9980
15938,0.9980,1.0000,0.9980,0.9980
15939,0.9980,1.0000,0.9980,0.9980
15940,0.9980,1.0000,0.9980,0.9980
15941,0.9980,1.0000,0.9980,0.9980
15942,0.9980,1.0000,0.9980,0.9980
15943,0.9980,1.0000,0.9980,0.9980
15944,0.9980,1.0000,0.9980,0.9980
15945,0.9980,1.0000,0.9980,0.9980
15946,0.9980,1.0000,0.9980,0.9980
15947,0.9980,1.0000,0.9980,0.9980
15948,0.9980,1.0000,0.9980,0.9980
15949,0.9980,1.0000,0.9980,0.9980
15950,0.9980,1.0000,0.9980,0.9980
15951,0.9980,1.0000,0.9980,0.9980
15952,0.9980,1.0000,0.9980,0.9980
15953,0.9980,1.0000,0.9980,0.9980
15954,0.9980,1.0000,0.9980,0.9980
15955,0.9980,1.0000,0.9980,0.9980
15956,0.9980,1.0000,0.9980,0.9980
15957,0.9980,1.0000,0.9980,0.9980
15958,0.9980,1.0000,0.9980,0.9980
15959,0.9980,1.0000,0.9980,0.9980
15960,0.9980,1.0000,0.9980,0.9980
15961,0.9980,1.0000,0.9980,0.9980
15962,0.9980,1.0000,0.9980,0.9980
15963,0.9980,1.0000,0.9980,0.9980
15964,0.9980,1.0000,0.9980,0.9980
15965,0.9980,1.0000,0.9980,0.9980
15966,0.9980,1.0000,0.9980,0.9980
15967,0.9980,1.0000,0.9980,0.9980
15968,0.9980,1.0000,0.9980,0.9980
15969,0.9980,1.0000,0.9980,0.9980
15970,0.9980,1.0000,0.9980,0.9980
15971,0.9980,1.0000,0.9980,0.9980
15972,0.9980,1.0000,0.9980,0.9980
15973,0.9980,1.0000,0.9980,0.9980
15974,0.9980,1.0000,0.9980,0.9980
15975,0.9980,1.0000,0.9980,0.9980
15976,0.9980,1.0000,0.9980,0.9980
15977,0.9980,1.0000,0.9980,0.9980
15978,0.9980,1.0000,0.9980,0.9980
15979,0.9980,1.0000,0.9980,0.9980
15980,0.9980,1.0000,0.9980,0.9980
15981,0.9980,1.0000,0.9980,0.9980
15982,0.9980,1.0000,0.9980,0.9980
15983,0.9980,1.0000,0.9980,0.9980
15984,0.9980,1.0000,0.9980,0.9980
15985,0.9980,1.0000,0.9980,0.9980
15986,0.9980,1.0000,0.9980,0.9980
15987,0.9980,1.0000,0.9980,0.9980
15988,0.9980,1.0000,0.9980,0.9980
15989,0.9980,1.0000,0.9980,0.9980
15990,0.9980,1.0000,0.9980,0.9980
15991,0.9980,1.0000,0.9980,0.9980
15992,0.9980,1.0000,0.9980,0.9980
15993,0.9980,1.0000,0.9980,0.9980
15994,0.9980,1.0000,0.9980,0.9980
15995,0.9980,1.0000,0.9980,0.9980
15996,0.9980,1.0000,0.9980,0.9980
15997,0.9980,1.0000,0.9980,0.9980
15998,0.9980,1.0000,0.9980,0.9980
15999,0.9980,1.0000,0.9980,0.9980
16000,0.9980,1.0000,0.9980,0.9980
16001,0.9980,1.0000,0.9980,0.9980
16002,0.9980,1.0000,0.9980,0.9980
16003,0.9980,1.0000,0.9980,0.9980
16004,0.9980,1.0000,0.9980,0.9980
16005,0.9980,1.0000,0.9980,0.9980
16006,0.9980,1.0000,0.9980,0.9980
16007,0.9980,1.0000,0.9980,0.9980
16008,0.9980,1.0000,0.9980,0.9980
16009,0.9980,1.0000,0.9980,0.9980
16010,0.9980,1.0000,0.9980,0.9980
16011,0.9980,1.0000,0.9980,0.9980
16012,0.9980,1.0000,0.9980,0.9980
16013,0.9980,1.0000,0.9980,0.9980
16014,0.9980,1.0000,0.9980,0.9980
16015,0.9980,1.0000,0.9980,0.9980
16016,0.9980,1.0000,0.9980,0.9980
16017,0.9980,1.0000,0.9980,0.9980
16018,0.9980,1.0000,0.9980,0.9980
16019,0.9980,1.0000,0.9980,0.9980
16020,0.9980,1.0000,0.9980,0.9980
16021,0.9980,1.0000,0.9980,0.9980
16022,0.9980,1.0000,0.9980,0.9980
16023,0.9980,1.0000,0.9980,0.9980
16024,0.9980,1.0000,0.9980,0.9980
16025,0.9980,1.0000,0.9980,0.9980
16026,0.9980,1.0000,0.9980,0.9980
16027,0.9980,1.0000,0.9980,0.9980
16028,0.9980,1.0000,0.9980,0.9980
16029,0.9980,1.0000,0.9980,0.9980
16030,0.9980,1.0000,0.9980,0.9980
16031,0.9980,1.0000,0.9980,0.9980
16032,0.9980,1.0000,0.9980,0.9980
16033,0.9980,1.0000,0.9980,0.9980
16034,0.9980,1.0000,0.9980,0.9980
16035,0.9980,1.0000,0.9980,0.9980
16036,0.9980,1.0000,0.9980,0.9980
16037,0.9980,1.0000,0.9980,0.9980
16038,0.9980,1.0000,0.9980,0.9980
16039,0.9980,1.0000,0.9980,0.9980
16040,0.9980,1.0000,0.9980,0.9980
16041,0.9980,1.0000,0.9980,0.9980
16042,1.0000,1.0000,1.0000,0.9980
16043,1.0000,1.0000,1.0000,0.9980
16044,1.0000,1.0000,1.0000,0.9980
16045,1.0000,1.0000,1.0000,0.9980
16046,1.0000,1.0000,1.0000,0.9980
16047,1.0000,1.0000,1.0000,0.9980
16048,1.0000,1.0000,1.0000,0.9980
16049,1.0000,1.0000,1.0000,0.9980
16050,1.0000,1.0000,1.0000,0.9980
16051,1.0000,1.0000,1.0000,0.9980
16052,1.0000,1.0000,1.0000,0.9980
16053,1.0000,1.0000,1.0000,0.9980
16054,1.0000,1.0000,1.0000,0.9980
16055,1.0000,1.0000,1.0000,0.9980
16056,1.0000,1.0000,1.0000,0.9980
16057,1.0000,1.0000,1.0000,0.9980
16058,1.0000,1.0000,1.0000,0.9980
16059,0.9980,1.0000,0.9980,0.9980
16060,0.9980,1.0000,0.9980,0.9980
16061,0.9980,1.0000,0.9980,0.9980
16062,0.9980,1.0000,0.9980,0.9980
16063,0.9980,1.0000,0.9980,0.9980
16064,0.9980,1.0000,0.9980,0.9980
16065,0.9980,1.0000,0.9980,0.9980
16066,0.9980,1.0000,0.9980,0.9980
16067,0.9980,1.0000,0.9980,0.9980
16068,0.9980,1.0000,0.9980,0.9980
16069,0.9980,1.0000,0.9980,0.9980
16070,0.9980,1.0000,0.9980,0.9980
16071,0.9980,1.0000,0.9980,0.9980
16072,0.9980,1.0000,0.9980,0.9980
16073,0.9980,1.0000,0.9980,0.9980
16074,0.9980,1.0000,0.9980,0.9980
16075,0.9980,1.0000,0.9980,0.9980
16076,0.9980,1.0000,0.9980,0.9980
16077,0.9980,1.0000,0.9980,0.9980
16078,0.9980,1.0000,0.9980,0.9980
16079,0.9980,1.0000,0.9980,0.9980
16080,0.9980,1.0000,0.9980,0.9980
16081,0.9980,1.0000,0.9980,0.9960
16082,0.9980,1.0000,0.9980,0.9960
16083,0.9980,1.0000,0.9980,0.9960
16084,0.9980,1.0000,0.9980,0.9960
16085,0.9980,1.0000,0.9980,0.9960
16086,0.9980,1.0000,0.9980,0.9960
16087,0.9980,1.0000,0.9980,0.9960
16088,0.9980,1.0000,0.9980,0.9960
16089,0.9980,1.0000,0.9980,0.9960
16090,0.9980,1.0000,0.9980,0.9960
16091,0.9980,1.0000,0.9980,0.9960
16092,0.9980,1.0000,0.9980,0.9960
16093,0.9980,1.0000,0.9980,0.9960
16094,0.9980,1.0000,0.9980,0.9960
16095,0.9980,1.0000,0.9980,0.9960
16096,0.9980,1.0000,0.9980,0.9960
16097,0.9980,1.0000,0.9980,0.9960
16098,0.9960,1.0000,0.9960,0.9940
16099,0.9940,1.0000,0.9940,0.9940
16100,0.9940,1.0000,0.9940,0.9940
16101,0.9940,1.0000,0.9940,0.9940
16102,0.9940,1.0000,0.9940,0.9940
16103,0.9940,1.0000,0.9940,0.9940
16104,0.9920,1.0000,0.9920,0.9940
16105,0.9920,1.0000,0.9920,0.9940
16106,0.9920,1.0000,0.9920,0.9940
16107,0.9920,1.0000,0.9920,0.9940
16108,0.9920,1.0000,0.9920,0.9940
16109,0.9900,1.0000,0.9900,0.9940
16110,0.9900,1.0000,0.9900,0.9940
16111,0.9900,1.0000,0.9900,0.9940
16112,0.9900,1.0000,0.9900,0.9940
16113,0.9900,1.0000,0.9900,0.9940
16114,0.9900,1.0000,0.9900,0.9940
16115,0.9900,1.0000,0.9900,0.9940
16116,0.9900,1.0000,0.9900,0.9920
16117,0.9900,1.0000,0.9900,0.9920
16118,0.9900,1.0000,0.9900,0.9920
16119,0.9900,1.0000,0.9900,0.9920
16120,0.9900,1.0000,0.9900,0.9920
16121,0.9900,1.0000,0.9900,0.9920
16122,0.9880,1.0000,0.9880,0.9900
16123,0.9880,1.0000,0.9880,0.9900
16124,0.9880,1.0000,0.9880,0.9900
16125,0.9880,1.0000,0.9880,0.9900
16126,0.9880,1.0000,0.9880,0.9900
16127,0.9880,1.0000,0.9880,0.9900
16128,0.9880,1.0000,0.9880,0.9900
16129,0.9880,1.0000,0.9880,0.9900
16130,0.9880,1.0000,0.9880,0.9900
16131,0.9880,1.0000,0.9880,0.9900
16132,0.9880,1.0000,0.9880,0.9900
16133,0.9880,1.0000,0.9880,0.9900
16134,0.9880,1.0000,0.9880,0.9900
16135,0.9860,1.0000,0.9860,0.9900
16136,0.9860,1.0000,0.9860,0.9900
16137,0.9860,1.0000,0.9860,0.9900
16138,0.9860,1.0000,0.9860,0.9900
16139,0.9860,1.0000,0.9860,0.9900
16140,0.9860,1.0000,0.9860,0.9900
16141,0.9860,1.0000,0.9860,0.9900
16142,0.9860,1.0000,0.9860,0.9900
16143,0.9860,1.0000,0.9860,0.9900
16144,0.9860,1.0000,0.9860,0.9900
16145,0.9860,1.0000,0.9860,0.9900
16146,0.9860,1.0000,0.9860,0.9900
16147,0.9860,1.0000,0.9860,0.9900
16148,0.9860,1.0000,0.9860,0.9900
16149,0.9860,1.0000,0.9860,0.9900
16150,0.9860,1.0000,0.9860,0.9900
16151,0.9860,1.0000,0.9860,0.9900
16152,0.9860,1.0000,0.9860,0.9900
16153,0.9860,1.0000,0.9860,0.9900
16154,0.9860,1.0000,0.9860,0.9900
16155,0.9860,1.0000,0.9860,0.9900
16156,0.9860,1.0000,0.9860,0.9900
16157,0.9860,1.0000,0.9860,0.9900
16158,0.9860,1.0000,0.9860,0.9900
16159,0.9860,1.0000,0.9860,0.9900
16160,0.9860,1.0000,0.9860,0.9900
16161,0.9860,1.0000,0.9860,0.9900
16162,0.9860,1.0000,0.9860,0.9900
16163,0.9860,1.0000,0.9860,0.9900
16164,0.9860,1.0000,0.9860,0.9900
16165,0.9860,1.0000,0.9860,0.9900
16166,0.9860,1.0000,0.9860,0.9900
16167,0.9860,1.0000,0.9860,0.9900
16168,0.9860,1.0000,0.9860,0.9900
16169,0.9860,1.0000,0.9860,0.9900
16170,0.9860,1.0000,0.9860,0.9900
16171,0.9860,1.0000,0.9860,0.9900
16172,0.9860,1.0000,0.9860,0.9900
16173,0.9860,1.0000,0.9860,0.9900
16174,0.9860,1.0000,0.9860,0.9900
16175,0.9860,1.0000,0.9860,0.9900
16176,0.9860,1.0000,0.9860,0.9900
16177,0.9860,1.0000,0.9860,0.9900
16178,0.9860,1.0000,0.9860,0.9900
16179,0.9860,1.0000,0.9860,0.9900
16180,0.9860,1.0000,0.9860,0.9900
16181,0.9860,1.0000,0.9860,0.9900
16182,0.9860,1.0000,0.9860,0.9900
16183,0.9860,1.0000,0.9860,0.9900
16184,0.9860,1.0000,0.9860,0.9900
16185,0.9860,1.0000,0.9860,0.9900
16186,0.9860,1.0000,0.9860,0.9900
16187,0.9860,1.0000,0.9860,0.9900
16188,0.9860,1.0000,0.9860,0.9900
16189,0.9860,1.0000,0.9860,0.9900
16190,0.9860,1.0000,0.9860,0.9900
16191,0.9860,1.0000,0.9860,0.9900
16192,0.9860,1.0000,0.9860,0.9900
16193,0.9860,1.0000,0.9860,0.9900
16194,0.9860,1.0000,0.9860,0.9900
16195,0.9860,1.0000,0.9860,0.9900
16196,0.9860,1.0000,0.9860,0.9900
16197,0.9840,1.0000,0.9860,0.9900
16198,0.9840,1.0000,0.9860,0.9900
16199,0.9840,1.0000,0.9860,0.9900
16200,0.9820,1.0000,0.9840,0.9900
16201,0.9820,1.0000,0.9840,0.9900
16202,0.9820,1.0000,0.9840,0.9900
16203,0.9820,1.0000,0.9840,0.9900
16204,0.9820,1.0000,0.9840,0.9900
16205,0.9820,1.0000,0.9840,0.9900
16206,0.9820,1.0000,0.9840,0.9900
16207,0.9820,1.0000,0.9840,0.9900
16208,0.9820,1.0000,0.9840,0.9900
16209,0.9820,1.0000,0.9840,0.9900
16210,0.9800,1.0000,0.9820,0.9900
16211,0.9800,1.0000,0.9820,0.9900
16212,0.9800,1.0000,0.9820,0.9900
16213,0.9800,1.0000,0.9820,0.9900
16214,0.9800,1.0000,0.9820,0.9900
16215,0.9800,1.0000,0.9820,0.9900
16216,0.9800,1.0000,0.9820,0.9900
16217,0.9800,1.0000,0.9820,0.9900
16218,0.9800,1.0000,0.9820,0.9900
16219,0.9800,1.0000,0.9820,0.9900
16220,0.9800,1.0000,0.9820,0.9900
16221,0.9800,1.0000,0.9820,0.9900
16222,0.9800,1.0000,0.9820,0.9900
16223,0.9800,1.0000,0.9820,0.9900
16224,0.9780,1.0000,0.9820,0.9900
16225,0.9780,1.0000,0.9820,0.9900
16226,0.9780,1.0000,0.9820,0.9900
16227,0.9780,1.0000,0.9820,0.9900
