Iteration,Gaussian NB,Hoeffding Tree,IELM,SGD Perceptron,Adaptive RF
511,0.8040,0.8400,0.8020,0.9200,0.8800
512,0.8040,0.8400,0.8020,0.9200,0.8800
513,0.8040,0.8400,0.8020,0.9200,0.8780
514,0.8060,0.8420,0.8040,0.9220,0.8800
515,0.8060,0.8420,0.8040,0.9220,0.8800
516,0.8040,0.8400,0.8020,0.9220,0.8780
517,0.8040,0.8400,0.8020,0.9220,0.8780
518,0.8040,0.8400,0.8020,0.9220,0.8780
519,0.8020,0.8380,0.8000,0.9200,0.8760
520,0.8020,0.8380,0.8000,0.9200,0.8760
521,0.8000,0.8380,0.8000,0.9220,0.8740
522,0.8000,0.8380,0.8020,0.9220,0.8740
523,0.8000,0.8380,0.8020,0.9220,0.8740
524,0.8000,0.8380,0.8020,0.9220,0.8740
525,0.8000,0.8380,0.8020,0.9220,0.8740
526,0.7980,0.8380,0.8000,0.9220,0.8740
527,0.8000,0.8400,0.8020,0.9240,0.8740
528,0.8000,0.8400,0.8020,0.9260,0.8740
529,0.8000,0.8400,0.8020,0.9260,0.8740
530,0.8020,0.8420,0.8040,0.9280,0.8740
531,0.8020,0.8420,0.8040,0.9280,0.8740
532,0.8020,0.8420,0.8040,0.9280,0.8740
533,0.8020,0.8420,0.8040,0.9280,0.8740
534,0.8020,0.8420,0.8040,0.9280,0.8740
535,0.8020,0.8420,0.8040,0.9280,0.8740
536,0.8020,0.8420,0.8060,0.9300,0.8740
537,0.8020,0.8420,0.8060,0.9320,0.8740
538,0.8020,0.8420,0.8060,0.9320,0.8740
539,0.8020,0.8420,0.8060,0.9320,0.8740
540,0.8020,0.8420,0.8060,0.9320,0.8740
541,0.8020,0.8420,0.8060,0.9320,0.8740
542,0.8020,0.8420,0.8060,0.9320,0.8740
543,0.8020,0.8420,0.8060,0.9320,0.8740
544,0.8020,0.8420,0.8060,0.9320,0.8740
545,0.8020,0.8420,0.8060,0.9320,0.8740
546,0.8000,0.8420,0.8060,0.9320,0.8740
547,0.8000,0.8400,0.8060,0.9300,0.8740
548,0.8000,0.8380,0.8060,0.9300,0.8740
549,0.8000,0.8360,0.8060,0.9300,0.8740
550,0.8000,0.8340,0.8060,0.9300,0.8740
551,0.8000,0.8340,0.8080,0.9300,0.8740
552,0.8020,0.8360,0.8080,0.9320,0.8760
553,0.8040,0.8380,0.8080,0.9320,0.8760
554,0.8060,0.8400,0.8080,0.9320,0.8760
555,0.8060,0.8400,0.8080,0.9320,0.8760
556,0.8060,0.8400,0.8080,0.9320,0.8760
557,0.8060,0.8400,0.8080,0.9320,0.8760
558,0.8060,0.8400,0.8080,0.9320,0.8760
559,0.8060,0.8400,0.8080,0.9320,0.8760
560,0.8060,0.8400,0.8080,0.9340,0.8780
561,0.8060,0.8400,0.8080,0.9340,0.8780
562,0.8060,0.8400,0.8080,0.9340,0.8780
563,0.8060,0.8400,0.8080,0.9340,0.8780
564,0.8060,0.8380,0.8060,0.9340,0.8760
565,0.8060,0.8360,0.8060,0.9340,0.8740
566,0.8060,0.8340,0.8040,0.9340,0.8720
567,0.8060,0.8320,0.8020,0.9340,0.8720
568,0.8060,0.8300,0.8000,0.9340,0.8720
569,0.8040,0.8280,0.7980,0.9320,0.8700
570,0.8040,0.8280,0.7980,0.9300,0.8700
571,0.8040,0.8280,0.7980,0.9300,0.8700
572,0.8060,0.8300,0.7980,0.9300,0.8720
573,0.8080,0.8320,0.7980,0.9300,0.8720
574,0.8080,0.8320,0.7980,0.9300,0.8720
575,0.8080,0.8320,0.7980,0.9300,0.8720
576,0.8080,0.8320,0.7980,0.9300,0.8720
577,0.8080,0.8320,0.7980,0.9300,0.8720
578,0.8080,0.8320,0.7980,0.9300,0.8720
579,0.8080,0.8320,0.7980,0.9300,0.8720
580,0.8080,0.8320,0.7980,0.9300,0.8720
581,0.8080,0.8320,0.7980,0.9300,0.8720
582,0.8080,0.8320,0.7980,0.9300,0.8720
583,0.8080,0.8320,0.7980,0.9300,0.8720
584,0.8080,0.8320,0.7980,0.9300,0.8720
585,0.8080,0.8320,0.7960,0.9300,0.8720
586,0.8080,0.8320,0.7940,0.9300,0.8720
587,0.8080,0.8320,0.7920,0.9300,0.8720
588,0.8080,0.8320,0.7920,0.9300,0.8720
589,0.8080,0.8320,0.7920,0.9300,0.8720
590,0.8080,0.8320,0.7920,0.9300,0.8720
591,0.8080,0.8320,0.7920,0.9300,0.8720
592,0.8060,0.8300,0.7900,0.9300,0.8700
593,0.8040,0.8280,0.7880,0.9300,0.8680
594,0.8020,0.8260,0.7860,0.9300,0.8660
595,0.8000,0.8240,0.7860,0.9300,0.8640
596,0.7980,0.8240,0.7860,0.9280,0.8640
597,0.7960,0.8240,0.7860,0.9280,0.8640
598,0.7940,0.8240,0.7860,0.9280,0.8640
599,0.7920,0.8240,0.7860,0.9300,0.8640
600,0.7900,0.8240,0.7860,0.9320,0.8640
601,0.7880,0.8240,0.7860,0.9320,0.8640
602,0.7860,0.8240,0.7860,0.9320,0.8640
603,0.7840,0.8240,0.7860,0.9320,0.8640
604,0.7820,0.8240,0.7860,0.9320,0.8640
605,0.7800,0.8240,0.7880,0.9340,0.8660
606,0.7780,0.8240,0.7880,0.9340,0.8660
607,0.7760,0.8240,0.7880,0.9340,0.8660
608,0.7740,0.8240,0.7880,0.9340,0.8660
609,0.7720,0.8240,0.7880,0.9340,0.8660
610,0.7720,0.8220,0.7860,0.9320,0.8660
611,0.7720,0.8220,0.7860,0.9320,0.8660
612,0.7700,0.8220,0.7880,0.9300,0.8640
613,0.7680,0.8220,0.7880,0.9300,0.8640
614,0.7660,0.8220,0.7880,0.9300,0.8640
615,0.7660,0.8220,0.7880,0.9300,0.8660
616,0.7660,0.8220,0.7880,0.9300,0.8660
617,0.7660,0.8220,0.7880,0.9280,0.8660
618,0.7660,0.8220,0.7880,0.9280,0.8660
619,0.7660,0.8220,0.7880,0.9280,0.8660
620,0.7660,0.8220,0.7880,0.9280,0.8660
621,0.7660,0.8220,0.7880,0.9280,0.8660
622,0.7640,0.8220,0.7860,0.9260,0.8640
623,0.7640,0.8220,0.7860,0.9240,0.8640
624,0.7640,0.8220,0.7860,0.9240,0.8640
625,0.7640,0.8220,0.7860,0.9240,0.8640
626,0.7640,0.8220,0.7860,0.9240,0.8640
627,0.7640,0.8220,0.7860,0.9240,0.8640
628,0.7640,0.8220,0.7860,0.9240,0.8640
629,0.7640,0.8220,0.7880,0.9240,0.8640
630,0.7640,0.8220,0.7900,0.9240,0.8640
631,0.7640,0.8220,0.7900,0.9240,0.8640
632,0.7640,0.8220,0.7900,0.9240,0.8640
633,0.7640,0.8220,0.7900,0.9240,0.8640
634,0.7640,0.8220,0.7920,0.9240,0.8640
635,0.7640,0.8220,0.7920,0.9240,0.8640
636,0.7620,0.8200,0.7900,0.9220,0.8620
637,0.7600,0.8200,0.7900,0.9200,0.8600
638,0.7600,0.8200,0.7900,0.9200,0.8600
639,0.7600,0.8200,0.7880,0.9200,0.8600
640,0.7600,0.8200,0.7860,0.9200,0.8600
641,0.7600,0.8200,0.7860,0.9200,0.8600
642,0.7600,0.8200,0.7860,0.9200,0.8600
643,0.7600,0.8220,0.7860,0.9200,0.8600
644,0.7600,0.8240,0.7860,0.9200,0.8600
645,0.7600,0.8240,0.7860,0.9200,0.8600
646,0.7600,0.8240,0.7860,0.9200,0.8600
647,0.7600,0.8240,0.7860,0.9200,0.8600
648,0.7600,0.8240,0.7860,0.9200,0.8600
649,0.7600,0.8240,0.7860,0.9200,0.8600
650,0.7600,0.8240,0.7860,0.9200,0.8600
651,0.7600,0.8240,0.7860,0.9200,0.8600
652,0.7600,0.8240,0.7860,0.9200,0.8600
653,0.7600,0.8240,0.7860,0.9200,0.8580
654,0.7600,0.8240,0.7860,0.9200,0.8580
655,0.7600,0.8240,0.7860,0.9200,0.8580
656,0.7600,0.8240,0.7860,0.9200,0.8580
657,0.7600,0.8240,0.7860,0.9200,0.8580
658,0.7600,0.8240,0.7860,0.9200,0.8580
659,0.7600,0.8240,0.7860,0.9200,0.8580
660,0.7600,0.8240,0.7840,0.9200,0.8580
661,0.7600,0.8240,0.7840,0.9200,0.8580
662,0.7600,0.8240,0.7840,0.9200,0.8580
663,0.7600,0.8260,0.7840,0.9180,0.8580
664,0.7580,0.8260,0.7840,0.9180,0.8560
665,0.7580,0.8260,0.7840,0.9180,0.8560
666,0.7580,0.8260,0.7840,0.9180,0.8560
667,0.7600,0.8280,0.7840,0.9200,0.8580
668,0.7600,0.8300,0.7840,0.9200,0.8580
669,0.7600,0.8320,0.7840,0.9200,0.8580
670,0.7600,0.8340,0.7840,0.9200,0.8580
671,0.7600,0.8360,0.7840,0.9200,0.8580
672,0.7600,0.8380,0.7840,0.9200,0.8580
673,0.7600,0.8380,0.7840,0.9200,0.8580
674,0.7600,0.8380,0.7840,0.9200,0.8580
675,0.7580,0.8360,0.7820,0.9180,0.8560
676,0.7580,0.8340,0.7820,0.9160,0.8560
677,0.7600,0.8360,0.7840,0.9160,0.8580
678,0.7600,0.8340,0.7840,0.9160,0.8580
679,0.7600,0.8320,0.7840,0.9160,0.8580
680,0.7620,0.8320,0.7860,0.9160,0.8600
681,0.7640,0.8340,0.7860,0.9160,0.8620
682,0.7660,0.8360,0.7860,0.9160,0.8640
683,0.7680,0.8380,0.7860,0.9160,0.8660
684,0.7700,0.8400,0.7860,0.9160,0.8680
685,0.7720,0.8420,0.7860,0.9160,0.8700
686,0.7740,0.8440,0.7860,0.9160,0.8720
687,0.7760,0.8460,0.7860,0.9180,0.8720
688,0.7760,0.8460,0.7840,0.9180,0.8700
689,0.7760,0.8460,0.7820,0.9180,0.8700
690,0.7780,0.8480,0.7820,0.9180,0.8700
691,0.7780,0.8480,0.7840,0.9200,0.8720
692,0.7780,0.8480,0.7840,0.9200,0.8720
693,0.7800,0.8500,0.7840,0.9220,0.8740
694,0.7820,0.8520,0.7840,0.9220,0.8760
695,0.7840,0.8540,0.7840,0.9220,0.8780
696,0.7840,0.8540,0.7820,0.9220,0.8760
697,0.7860,0.8560,0.7820,0.9220,0.8760
698,0.7880,0.8580,0.7820,0.9220,0.8760
699,0.7880,0.8580,0.7820,0.9220,0.8760
700,0.7880,0.8580,0.7820,0.9220,0.8760
701,0.7860,0.8560,0.7800,0.9200,0.8740
702,0.7840,0.8540,0.7780,0.9200,0.8740
703,0.7840,0.8540,0.7780,0.9200,0.8740
704,0.7840,0.8540,0.7780,0.9200,0.8740
705,0.7840,0.8560,0.7780,0.9200,0.8740
706,0.7860,0.8580,0.7780,0.9200,0.8740
707,0.7860,0.8580,0.7780,0.9200,0.8740
708,0.7880,0.8600,0.7780,0.9200,0.8740
709,0.7900,0.8600,0.7780,0.9200,0.8740
710,0.7920,0.8600,0.7780,0.9180,0.8740
711,0.7920,0.8580,0.7760,0.9160,0.8720
712,0.7920,0.8560,0.7740,0.9160,0.8720
713,0.7920,0.8560,0.7740,0.9160,0.8720
714,0.7900,0.8540,0.7720,0.9160,0.8720
715,0.7900,0.8540,0.7700,0.9160,0.8720
716,0.7900,0.8540,0.7700,0.9160,0.8720
717,0.7900,0.8540,0.7700,0.9160,0.8720
718,0.7900,0.8540,0.7700,0.9160,0.8720
719,0.7900,0.8540,0.7700,0.9160,0.8720
720,0.7900,0.8540,0.7700,0.9160,0.8720
721,0.7900,0.8540,0.7700,0.9160,0.8720
722,0.7900,0.8540,0.7700,0.9160,0.8720
723,0.7900,0.8560,0.7720,0.9180,0.8720
724,0.7920,0.8580,0.7740,0.9180,0.8740
725,0.7920,0.8600,0.7760,0.9180,0.8760
726,0.7920,0.8620,0.7780,0.9180,0.8780
727,0.7920,0.8640,0.7800,0.9180,0.8800
728,0.7920,0.8640,0.7820,0.9180,0.8820
729,0.7920,0.8640,0.7840,0.9200,0.8840
730,0.7920,0.8640,0.7860,0.9200,0.8860
731,0.7920,0.8640,0.7860,0.9200,0.8880
732,0.7920,0.8640,0.7860,0.9200,0.8880
733,0.7920,0.8640,0.7840,0.9220,0.8880
734,0.7920,0.8640,0.7840,0.9220,0.8880
735,0.7920,0.8640,0.7840,0.9220,0.8880
736,0.7920,0.8640,0.7840,0.9220,0.8880
737,0.7920,0.8640,0.7860,0.9220,0.8900
738,0.7920,0.8640,0.7860,0.9220,0.8900
739,0.7920,0.8640,0.7860,0.9220,0.8900
740,0.7920,0.8640,0.7860,0.9220,0.8900
741,0.7920,0.8640,0.7860,0.9220,0.8900
742,0.7920,0.8640,0.7860,0.9220,0.8900
743,0.7920,0.8640,0.7860,0.9220,0.8900
744,0.7920,0.8640,0.7860,0.9220,0.8900
745,0.7920,0.8640,0.7860,0.9220,0.8900
746,0.7940,0.8660,0.7880,0.9240,0.8920
747,0.7960,0.8680,0.7900,0.9240,0.8940
748,0.7980,0.8700,0.7900,0.9240,0.8940
749,0.7980,0.8720,0.7900,0.9240,0.8920
750,0.7980,0.8740,0.7900,0.9240,0.8900
751,0.8000,0.8760,0.7900,0.9240,0.8900
752,0.8020,0.8780,0.7900,0.9240,0.8900
753,0.8040,0.8800,0.7900,0.9240,0.8900
754,0.8040,0.8800,0.7920,0.9260,0.8900
755,0.8040,0.8800,0.7940,0.9260,0.8900
756,0.8040,0.8800,0.7960,0.9260,0.8900
757,0.8040,0.8800,0.7960,0.9260,0.8900
758,0.8040,0.8800,0.7960,0.9260,0.8900
759,0.8040,0.8800,0.7960,0.9260,0.8900
760,0.8040,0.8800,0.7960,0.9260,0.8900
761,0.8040,0.8800,0.7960,0.9260,0.8900
762,0.8040,0.8800,0.7960,0.9260,0.8900
763,0.8060,0.8820,0.7980,0.9260,0.8920
764,0.8060,0.8820,0.7980,0.9260,0.8920
765,0.8080,0.8820,0.8000,0.9260,0.8920
766,0.8100,0.8820,0.8000,0.9260,0.8920
767,0.8100,0.8820,0.8020,0.9260,0.8920
768,0.8100,0.8820,0.8040,0.9260,0.8920
769,0.8100,0.8820,0.8060,0.9260,0.8920
770,0.8100,0.8820,0.8080,0.9260,0.8920
771,0.8080,0.8820,0.8080,0.9260,0.8920
772,0.8060,0.8820,0.8060,0.9260,0.8920
773,0.8060,0.8820,0.8060,0.9260,0.8920
774,0.8060,0.8820,0.8060,0.9260,0.8920
775,0.8060,0.8820,0.8060,0.9260,0.8920
776,0.8060,0.8820,0.8060,0.9260,0.8920
777,0.8080,0.8820,0.8080,0.9280,0.8920
778,0.8080,0.8820,0.8080,0.9280,0.8920
779,0.8080,0.8820,0.8080,0.9280,0.8920
780,0.8080,0.8820,0.8080,0.9280,0.8920
781,0.8080,0.8800,0.8080,0.9280,0.8920
782,0.8080,0.8800,0.8080,0.9280,0.8920
783,0.8080,0.8800,0.8080,0.9280,0.8920
784,0.8080,0.8800,0.8080,0.9280,0.8920
785,0.8080,0.8800,0.8080,0.9280,0.8920
786,0.8080,0.8800,0.8080,0.9280,0.8920
787,0.8080,0.8800,0.8080,0.9280,0.8920
788,0.8060,0.8800,0.8060,0.9280,0.8900
789,0.8040,0.8800,0.8060,0.9280,0.8920
790,0.8020,0.8800,0.8040,0.9280,0.8940
791,0.8000,0.8800,0.8020,0.9280,0.8960
792,0.8000,0.8800,0.8020,0.9280,0.8980
793,0.8000,0.8800,0.8020,0.9280,0.9000
794,0.8000,0.8800,0.8020,0.9280,0.9000
795,0.8000,0.8800,0.8020,0.9280,0.9000
796,0.8000,0.8800,0.8020,0.9280,0.9000
797,0.8000,0.8800,0.8020,0.9280,0.9000
798,0.8000,0.8800,0.8020,0.9280,0.9000
799,0.8000,0.8800,0.8020,0.9280,0.9000
800,0.8000,0.8800,0.8020,0.9280,0.9000
801,0.8000,0.8800,0.8020,0.9280,0.9000
802,0.8000,0.8800,0.8020,0.9280,0.9000
803,0.8000,0.8800,0.8020,0.9260,0.9000
804,0.8000,0.8800,0.8020,0.9260,0.9000
805,0.8000,0.8780,0.8020,0.9260,0.8980
806,0.7980,0.8780,0.8020,0.9260,0.8980
807,0.7960,0.8780,0.8020,0.9260,0.8980
808,0.7960,0.8780,0.8020,0.9260,0.8980
809,0.7960,0.8780,0.8020,0.9260,0.8980
810,0.7960,0.8780,0.8040,0.9260,0.8980
811,0.7960,0.8780,0.8040,0.9260,0.8980
812,0.7960,0.8780,0.8040,0.9260,0.8980
813,0.7960,0.8780,0.8040,0.9260,0.8980
814,0.7960,0.8780,0.8040,0.9260,0.8980
815,0.7960,0.8780,0.8040,0.9260,0.8980
816,0.7960,0.8780,0.8040,0.9260,0.8980
817,0.7940,0.8760,0.8040,0.9240,0.8960
818,0.7940,0.8760,0.8040,0.9240,0.8960
819,0.7940,0.8760,0.8040,0.9240,0.8960
820,0.7940,0.8760,0.8040,0.9240,0.8960
821,0.7940,0.8760,0.8040,0.9240,0.8960
822,0.7940,0.8760,0.8040,0.9240,0.8960
823,0.7940,0.8760,0.8040,0.9240,0.8960
824,0.7940,0.8760,0.8040,0.9240,0.8960
825,0.7940,0.8760,0.8040,0.9240,0.8960
826,0.7920,0.8740,0.8020,0.9240,0.8940
827,0.7900,0.8720,0.8000,0.9240,0.8920
828,0.7880,0.8700,0.7980,0.9240,0.8900
829,0.7880,0.8700,0.7980,0.9240,0.8900
830,0.7880,0.8700,0.7980,0.9240,0.8900
831,0.7880,0.8680,0.7980,0.9240,0.8880
832,0.7880,0.8680,0.7980,0.9240,0.8880
833,0.7900,0.8680,0.8000,0.9260,0.8880
834,0.7920,0.8680,0.8020,0.9280,0.8900
835,0.7920,0.8680,0.8020,0.9300,0.8900
836,0.7940,0.8680,0.8020,0.9300,0.8920
837,0.7960,0.8660,0.8040,0.9300,0.8920
838,0.7980,0.8640,0.8060,0.9320,0.8920
839,0.7980,0.8620,0.8060,0.9320,0.8920
840,0.7980,0.8620,0.8060,0.9320,0.8920
841,0.7980,0.8620,0.8060,0.9320,0.8920
842,0.7980,0.8620,0.8060,0.9320,0.8920
843,0.7980,0.8620,0.8060,0.9320,0.8920
844,0.7980,0.8620,0.8060,0.9320,0.8920
845,0.8000,0.8620,0.8060,0.9320,0.8920
846,0.8020,0.8620,0.8060,0.9320,0.8920
847,0.8040,0.8620,0.8060,0.9320,0.8920
848,0.8060,0.8620,0.8080,0.9320,0.8920
849,0.8080,0.8620,0.8100,0.9320,0.8920
850,0.8080,0.8620,0.8080,0.9320,0.8940
851,0.8080,0.8620,0.8080,0.9320,0.8940
852,0.8080,0.8620,0.8080,0.9320,0.8940
853,0.8080,0.8620,0.8080,0.9320,0.8940
854,0.8080,0.8620,0.8080,0.9320,0.8940
855,0.8080,0.8620,0.8080,0.9320,0.8940
856,0.8080,0.8620,0.8080,0.9320,0.8940
857,0.8080,0.8620,0.8080,0.9320,0.8940
858,0.8100,0.8640,0.8100,0.9320,0.8960
859,0.8100,0.8640,0.8100,0.9320,0.8960
860,0.8100,0.8640,0.8100,0.9320,0.8960
861,0.8100,0.8640,0.8100,0.9320,0.8960
862,0.8100,0.8640,0.8100,0.9320,0.8960
863,0.8100,0.8640,0.8100,0.9320,0.8960
864,0.8100,0.8640,0.8100,0.9320,0.8960
865,0.8100,0.8640,0.8100,0.9320,0.8960
866,0.8100,0.8640,0.8100,0.9320,0.8960
867,0.8100,0.8640,0.8100,0.9320,0.8940
868,0.8100,0.8640,0.8100,0.9320,0.8940
869,0.8080,0.8620,0.8080,0.9320,0.8920
870,0.8080,0.8620,0.8080,0.9300,0.8900
871,0.8080,0.8620,0.8080,0.9300,0.8900
872,0.8080,0.8620,0.8080,0.9300,0.8900
873,0.8080,0.8620,0.8080,0.9300,0.8900
874,0.8080,0.8620,0.8080,0.9300,0.8900
875,0.8080,0.8620,0.8080,0.9300,0.8900
876,0.8080,0.8620,0.8080,0.9300,0.8900
877,0.8080,0.8620,0.8080,0.9300,0.8900
878,0.8080,0.8620,0.8080,0.9300,0.8900
879,0.8080,0.8620,0.8080,0.9300,0.8920
880,0.8100,0.8640,0.8100,0.9300,0.8940
881,0.8100,0.8640,0.8100,0.9320,0.8940
882,0.8120,0.8660,0.8120,0.9340,0.8960
883,0.8140,0.8680,0.8140,0.9340,0.8960
884,0.8160,0.8700,0.8160,0.9340,0.8980
885,0.8180,0.8700,0.8180,0.9340,0.9000
886,0.8200,0.8700,0.8200,0.9340,0.9000
887,0.8220,0.8700,0.8200,0.9340,0.9000
888,0.8240,0.8700,0.8200,0.9340,0.9000
889,0.8260,0.8700,0.8200,0.9340,0.9000
890,0.8260,0.8700,0.8200,0.9340,0.9000
891,0.8260,0.8700,0.8200,0.9320,0.8980
892,0.8260,0.8700,0.8200,0.9300,0.8960
893,0.8260,0.8700,0.8200,0.9300,0.8940
894,0.8260,0.8700,0.8200,0.9280,0.8940
895,0.8240,0.8680,0.8180,0.9260,0.8920
896,0.8220,0.8660,0.8160,0.9260,0.8900
897,0.8240,0.8660,0.8180,0.9260,0.8900
898,0.8240,0.8660,0.8180,0.9260,0.8920
899,0.8240,0.8660,0.8180,0.9260,0.8920
900,0.8240,0.8660,0.8180,0.9260,0.8920
901,0.8240,0.8660,0.8180,0.9260,0.8920
902,0.8240,0.8660,0.8180,0.9260,0.8920
903,0.8240,0.8660,0.8180,0.9280,0.8920
904,0.8260,0.8680,0.8200,0.9300,0.8940
905,0.8260,0.8700,0.8220,0.9300,0.8940
906,0.8260,0.8720,0.8240,0.9300,0.8940
907,0.8260,0.8740,0.8240,0.9300,0.8940
908,0.8260,0.8740,0.8260,0.9300,0.8920
909,0.8260,0.8740,0.8260,0.9300,0.8920
910,0.8260,0.8720,0.8260,0.9300,0.8920
911,0.8280,0.8720,0.8260,0.9300,0.8920
912,0.8280,0.8720,0.8260,0.9300,0.8920
913,0.8300,0.8720,0.8240,0.9300,0.8900
914,0.8320,0.8720,0.8220,0.9300,0.8900
915,0.8340,0.8720,0.8220,0.9300,0.8900
916,0.8340,0.8720,0.8220,0.9300,0.8900
917,0.8360,0.8720,0.8220,0.9300,0.8900
918,0.8360,0.8720,0.8240,0.9320,0.8920
919,0.8360,0.8720,0.8240,0.9320,0.8920
920,0.8360,0.8720,0.8240,0.9320,0.8920
921,0.8360,0.8720,0.8240,0.9320,0.8920
922,0.8360,0.8720,0.8240,0.9320,0.8920
923,0.8360,0.8720,0.8240,0.9320,0.8920
924,0.8360,0.8720,0.8240,0.9320,0.8920
925,0.8360,0.8720,0.8260,0.9320,0.8920
926,0.8360,0.8720,0.8280,0.9320,0.8920
927,0.8360,0.8720,0.8260,0.9320,0.8920
928,0.8360,0.8720,0.8240,0.9320,0.8920
929,0.8360,0.8720,0.8220,0.9320,0.8920
930,0.8360,0.8720,0.8220,0.9320,0.8920
931,0.8360,0.8720,0.8220,0.9320,0.8920
932,0.8360,0.8720,0.8220,0.9320,0.8920
933,0.8360,0.8740,0.8220,0.9320,0.8920
934,0.8360,0.8760,0.8220,0.9320,0.8940
935,0.8380,0.8760,0.8240,0.9340,0.8940
936,0.8360,0.8760,0.8240,0.9340,0.8940
937,0.8360,0.8760,0.8240,0.9340,0.8940
938,0.8360,0.8760,0.8240,0.9340,0.8940
939,0.8360,0.8760,0.8240,0.9340,0.8940
940,0.8360,0.8760,0.8240,0.9340,0.8940
941,0.8360,0.8760,0.8260,0.9340,0.8940
942,0.8360,0.8760,0.8280,0.9340,0.8940
943,0.8360,0.8760,0.8300,0.9340,0.8940
944,0.8360,0.8760,0.8320,0.9340,0.8940
945,0.8380,0.8760,0.8340,0.9340,0.8940
946,0.8380,0.8760,0.8340,0.9360,0.8940
947,0.8380,0.8760,0.8340,0.9360,0.8940
948,0.8380,0.8760,0.8340,0.9360,0.8940
949,0.8380,0.8760,0.8340,0.9360,0.8940
950,0.8380,0.8760,0.8340,0.9360,0.8940
951,0.8400,0.8780,0.8360,0.9360,0.8960
952,0.8420,0.8800,0.8380,0.9360,0.8960
953,0.8440,0.8820,0.8400,0.9360,0.8960
954,0.8460,0.8820,0.8420,0.9360,0.8960
955,0.8480,0.8820,0.8440,0.9360,0.8960
956,0.8480,0.8820,0.8460,0.9360,0.8960
957,0.8480,0.8820,0.8480,0.9360,0.8960
958,0.8480,0.8820,0.8500,0.9360,0.8960
959,0.8480,0.8820,0.8520,0.9360,0.8960
960,0.8480,0.8820,0.8520,0.9360,0.8960
961,0.8480,0.8820,0.8540,0.9360,0.8960
962,0.8480,0.8820,0.8560,0.9360,0.8960
963,0.8500,0.8820,0.8580,0.9380,0.8960
964,0.8520,0.8820,0.8600,0.9380,0.8960
965,0.8540,0.8820,0.8620,0.9380,0.8960
966,0.8540,0.8820,0.8620,0.9400,0.8980
967,0.8540,0.8820,0.8620,0.9400,0.8980
968,0.8540,0.8820,0.8620,0.9400,0.8980
969,0.8540,0.8820,0.8620,0.9400,0.8980
970,0.8540,0.8820,0.8620,0.9400,0.8980
971,0.8540,0.8820,0.8620,0.9400,0.8980
972,0.8540,0.8820,0.8620,0.9400,0.8980
973,0.8540,0.8820,0.8620,0.9400,0.8980
974,0.8560,0.8840,0.8640,0.9420,0.9000
975,0.8580,0.8860,0.8660,0.9420,0.9000
976,0.8600,0.8860,0.8680,0.9420,0.9000
977,0.8600,0.8860,0.8680,0.9440,0.9000
978,0.8600,0.8860,0.8680,0.9440,0.9000
979,0.8600,0.8860,0.8680,0.9440,0.9000
980,0.8600,0.8860,0.8680,0.9440,0.9000
981,0.8600,0.8880,0.8680,0.9440,0.9000
982,0.8600,0.8900,0.8680,0.9440,0.9000
983,0.8600,0.8920,0.8680,0.9460,0.9020
984,0.8600,0.8920,0.8700,0.9480,0.9020
985,0.8600,0.8920,0.8720,0.9480,0.9020
986,0.8600,0.8920,0.8740,0.9480,0.9020
987,0.8600,0.8920,0.8760,0.9480,0.9020
988,0.8600,0.8920,0.8780,0.9480,0.9020
989,0.8600,0.8920,0.8800,0.9480,0.9020
990,0.8600,0.8920,0.8820,0.9480,0.9020
991,0.8600,0.8920,0.8820,0.9480,0.9020
992,0.8600,0.8920,0.8820,0.9480,0.9040
993,0.8600,0.8920,0.8820,0.9480,0.9060
994,0.8600,0.8920,0.8820,0.9480,0.9060
995,0.8600,0.8920,0.8820,0.9480,0.9060
996,0.8600,0.8920,0.8840,0.9480,0.9060
997,0.8600,0.8920,0.8840,0.9480,0.9060
998,0.8600,0.8920,0.8840,0.9480,0.9060
999,0.8600,0.8940,0.8840,0.9480,0.9060
1000,0.8600,0.8940,0.8840,0.9480,0.9060
1001,0.8600,0.8940,0.8840,0.9480,0.9060
1002,0.8580,0.8920,0.8820,0.9460,0.9040
1003,0.8560,0.8900,0.8800,0.9460,0.9020
1004,0.8540,0.8880,0.8780,0.9460,0.9000
1005,0.8520,0.8860,0.8760,0.9440,0.8980
1006,0.8500,0.8840,0.8740,0.9440,0.8960
1007,0.8480,0.8820,0.8720,0.9440,0.8940
1008,0.8460,0.8800,0.8700,0.9440,0.8920
1009,0.8440,0.8780,0.8680,0.9440,0.8900
1010,0.8420,0.8780,0.8660,0.9440,0.8880
1011,0.8420,0.8780,0.8660,0.9440,0.8880
1012,0.8420,0.8780,0.8660,0.9440,0.8880
1013,0.8420,0.8780,0.8660,0.9440,0.8900
1014,0.8420,0.8780,0.8660,0.9440,0.8900
1015,0.8420,0.8780,0.8660,0.9440,0.8900
1016,0.8440,0.8800,0.8680,0.9440,0.8920
1017,0.8440,0.8800,0.8680,0.9440,0.8920
1018,0.8440,0.8800,0.8680,0.9440,0.8920
1019,0.8460,0.8820,0.8700,0.9460,0.8940
1020,0.8460,0.8820,0.8700,0.9460,0.8940
1021,0.8480,0.8820,0.8720,0.9460,0.8960
1022,0.8480,0.8820,0.8720,0.9460,0.8960
1023,0.8480,0.8820,0.8720,0.9460,0.8960
1024,0.8480,0.8820,0.8720,0.9460,0.8960
1025,0.8480,0.8820,0.8720,0.9460,0.8960
